unique_id,level_of_study,gp,number_of_F,number_of_E,number_of_D,number_of_C,number_of_B,number_of_A,average_grade,grade_variation,delta_gp,cumulative_std_gp,previous_gp,next_gp
164817,100.0,4.571428571428571,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,3.833333333333333
164817,200.0,3.833333333333333,0.0,0.0,0.0,3.0,1.0,2.0,3.8333333333333335,0.9831920802501751,-0.7380952380952381,0.5219121480186426,4.571428571428571,3.0000000000000004
164817,300.0,3.0000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519465,-0.8333333333333326,0.7861951390553271,3.833333333333333,4.0
164817,400.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.9999999999999996,0.6495463269382733,3.0000000000000004,5.0
164817,500.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.7618303535094574,4.0,5.0
164961,100.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.5
164961,200.0,2.5,1.0,0.0,1.0,1.0,1.0,0.0,2.25,1.707825127659933,1.5,1.0606601717798212,1.0,3.1818181818181817
164961,300.0,3.1818181818181817,0.0,0.0,0.0,3.0,1.0,0.0,3.25,0.5,0.6818181818181817,1.1161844688916978,2.5,1.5
164961,400.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.7071067811865476,-1.6818181818181817,0.9812287793146773,3.1818181818181817,4.0
164961,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.5,1.219080401283438,1.5,4.0
165305,100.0,3.7,0.0,1.0,0.0,0.0,2.0,1.0,3.5,1.7320508075688772,0.0,0.0,0.0,3.8000000000000003
165305,200.0,3.8000000000000003,0.0,0.0,0.0,1.0,4.0,0.0,3.8,0.447213595499958,0.10000000000000009,0.07071067811865497,3.7,3.2
165305,300.0,3.2,0.0,0.0,2.0,0.0,2.0,0.0,3.0,1.1547005383792515,-0.6000000000000001,0.32145502536643183,3.8000000000000003,1.4615384615384617
165305,400.0,1.4615384615384617,1.0,1.0,2.0,1.0,0.0,0.0,1.6,1.140175425099138,-1.7384615384615385,1.0847949478567198,3.2,1.8461538461538463
165305,500.0,1.8461538461538463,0.0,2.0,1.0,1.0,0.0,0.0,1.75,0.9574271077563381,0.3846153846153846,1.0806583573022053,1.4615384615384617,1.8461538461538463
165459,100.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0
165459,200.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.4142135623730951,1.0,3.0000000000000004
165459,300.0,3.0000000000000004,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,4.440892098500626e-16,1.1547005383792517,3.0,2.833333333333333
165459,400.0,2.833333333333333,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,-0.1666666666666674,0.9753916592266355,3.0000000000000004,1.0
165459,500.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.6324555320336759,-1.833333333333333,1.0671873729054748,2.833333333333333,1.0
165643,100.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.6
165643,200.0,1.6,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.7071067811865476,0.6000000000000001,0.42426406871192857,1.0,3.0
165643,300.0,3.0,0.0,2.0,0.0,3.0,0.0,2.0,3.0,1.632993161855452,1.4,1.0263202878893767,1.6,3.545454545454545
165643,400.0,3.545454545454545,0.0,0.0,0.0,2.0,2.0,0.0,3.5,0.5773502691896257,0.545454545454545,1.1860878583450294,3.0,3.571428571428571
165643,500.0,3.571428571428571,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.8257418583505538,0.025974025974026205,1.177022380098107,3.545454545454545,3.571428571428571
165809,100.0,2.6923076923076925,0.0,1.0,0.0,3.0,1.0,0.0,2.8,1.0954451150103324,0.0,0.0,0.0,3.333333333333333
165809,200.0,3.333333333333333,0.0,1.0,0.0,0.0,4.0,0.0,3.4,1.3416407864998738,0.6410256410256405,0.453273577683684,2.6923076923076925,4.117647058823529
165809,300.0,4.117647058823529,0.0,0.0,0.0,1.0,3.0,2.0,4.166666666666667,0.7527726527090811,0.784313725490196,0.7138690592100218,3.333333333333333,3.0
165809,400.0,3.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.816496580927726,-1.117647058823529,0.6132274467659765,4.117647058823529,5.0
165809,500.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,2.0,0.9325862720190614,3.0,5.0
165957,100.0,4.545454545454546,0.0,0.0,0.0,0.0,2.0,3.0,4.6,0.547722557505166,0.0,0.0,0.0,3.444444444444444
165957,200.0,3.444444444444444,0.0,1.0,0.0,2.0,1.0,1.0,3.2,1.4832396974191326,-1.1010101010101017,0.7785317085791283,4.545454545454546,4.230769230769231
165957,300.0,4.230769230769231,0.0,0.0,0.0,1.0,1.0,3.0,4.4,0.8944271909999159,0.7863247863247866,0.5670915210371825,3.444444444444444,3.5
165957,400.0,3.5,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,-0.7307692307692308,0.5446437715300173,4.230769230769231,3.0
165957,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,-0.5,0.6289036321277381,3.5,3.0
166111,100.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,4.5
166111,200.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,-0.16666666666666607,0.1178511301977575,4.666666666666666,3.6666666666666665
166111,500.0,3.6666666666666665,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,-0.8333333333333335,0.5357583756107197,4.5,3.6666666666666665
166257,200.0,2.4000000000000004,1.0,0.0,0.0,0.0,2.0,0.0,2.6666666666666665,2.3094010767585034,0.0,0.0,0.0,3.5625
166257,300.0,3.5625,0.0,1.0,0.0,2.0,1.0,2.0,3.5,1.51657508881031,1.1624999999999996,0.8220116331293613,2.4000000000000004,4.0
166257,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.4375,0.8269232632677189,3.5625,3.6666666666666665
166257,500.0,3.6666666666666665,0.0,0.0,0.0,1.0,1.0,0.0,3.5,0.7071067811865476,-0.3333333333333335,0.6969707520166585,4.0,3.6666666666666665
166411,100.0,3.4,0.0,0.0,1.0,0.0,3.0,0.0,3.5,1.0,0.0,0.0,0.0,4.555555555555555
166411,200.0,4.555555555555555,0.0,0.0,0.0,0.0,2.0,3.0,4.6,0.547722557505166,1.1555555555555554,0.8171011693711214,3.4,1.0
166411,300.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.4142135623730951,-3.5555555555555554,1.8137109265544167,4.555555555555555,3.0
166411,400.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,1.4809072961374343,1.0,3.0
166411,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.2825129653039924,3.0,3.0
166573,100.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
166573,200.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.4142135623730951,0.0,1.857142857142857
166573,300.0,1.857142857142857,1.0,2.0,0.0,0.0,1.0,1.0,2.2,2.16794833886788,-0.14285714285714302,1.1157499537009505,2.0,1.222222222222222
166573,400.0,1.222222222222222,2.0,0.0,0.0,1.0,1.0,0.0,1.75,2.0615528128088303,-0.6349206349206349,0.9115589851023003,1.857142857142857,0.9500000000000001
166573,500.0,0.9500000000000001,1.0,6.0,2.0,0.0,0.0,0.0,1.1111111111111112,0.6009252125773316,-0.27222222222222203,0.8022870590189567,1.222222222222222,0.9500000000000001
166953,100.0,3.076923076923077,1.0,0.0,1.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,5.0
166953,200.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.923076923076923,1.359820733051053,3.076923076923077,4.0
166953,300.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,3.75,1.2583057392117916,-1.0,0.9617948376159513,5.0,3.666666666666667
166953,400.0,3.666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,3.0,1.4142135623730951,-0.33333333333333304,0.8055527216617953,4.0,4.0
166953,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.33333333333333304,0.6982178873943641,3.666666666666667,4.0
167265,100.0,3.6666666666666665,0.0,0.0,0.0,2.0,4.0,0.0,3.6666666666666665,0.5163977794943222,0.0,0.0,0.0,4.75
167265,200.0,4.75,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896258,1.0833333333333335,0.7660323462854267,3.6666666666666665,4.666666666666666
167265,300.0,4.666666666666666,0.0,0.0,0.0,0.0,1.0,3.0,4.75,0.5,-0.08333333333333393,0.6028481781725197,4.75,4.6
167265,500.0,4.6,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.5773502691896258,-0.06666666666666643,0.5065085645138945,4.666666666666666,4.6
167411,100.0,2.7777777777777777,0.0,1.0,1.0,0.0,1.0,1.0,3.0,1.8257418583505538,0.0,0.0,0.0,1.6
167411,200.0,1.6,1.0,0.0,1.0,1.0,0.0,0.0,1.6666666666666667,1.5275252316519468,-1.1777777777777776,0.8328146533974894,2.7777777777777777,2.333333333333333
167411,300.0,2.333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,2.3333333333333335,2.0816659994661326,0.733333333333333,0.5947645382561726,1.6,1.9999999999999998
167411,400.0,1.9999999999999998,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.33333333333333326,0.4998765279645331,2.333333333333333,3.5
167411,500.0,3.5,0.0,0.0,1.0,0.0,0.0,1.0,3.5,2.1213203435596424,1.5000000000000002,0.7328449552224958,1.9999999999999998,3.5
167579,200.0,3.6000000000000005,0.0,0.0,0.0,1.0,2.0,0.0,3.6666666666666665,0.5773502691896257,0.0,0.0,0.0,5.0
167579,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.3999999999999995,0.9899494936611658,3.6000000000000005,4.461538461538462
167579,500.0,4.461538461538462,0.0,0.0,0.0,0.0,2.0,2.0,4.5,0.5773502691896258,-0.5384615384615383,0.7061856872325226,5.0,4.461538461538462
167721,100.0,4.428571428571429,0.0,0.0,0.0,1.0,0.0,2.0,4.333333333333333,1.1547005383792517,0.0,0.0,0.0,5.0
167721,200.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.5714285714285712,0.4040610178208841,4.428571428571429,3.6000000000000005
167721,300.0,3.6000000000000005,0.0,0.0,0.0,2.0,1.0,1.0,3.75,0.9574271077563381,-1.3999999999999995,0.7039248568431381,5.0,2.5
167721,400.0,2.5,0.0,1.0,0.0,0.0,1.0,0.0,2.5,2.1213203435596424,-1.1000000000000005,1.0859883739245646,3.6000000000000005,4.0
167721,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.5,0.9419692789305709,2.5,4.0
167869,100.0,4.0,0.0,0.0,0.0,1.0,2.0,1.0,4.0,0.8164965809277259,0.0,0.0,0.0,3.3
167869,200.0,3.3,0.0,0.0,0.0,3.0,1.0,0.0,3.25,0.5,-0.7000000000000002,0.4949747468305834,4.0,3.714285714285714
167869,400.0,3.714285714285714,0.0,0.0,0.0,1.0,2.0,0.0,3.6666666666666665,0.5773502691896258,0.41428571428571415,0.3519624284215692,3.3,2.7857142857142856
167869,500.0,2.7857142857142856,0.0,2.0,0.0,1.0,3.0,0.0,2.8333333333333335,1.4719601443879746,-0.9285714285714284,0.5279275357406519,3.714285714285714,2.7857142857142856
168031,100.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,1.4142135623730951,0.0,0.0,0.0,2.4000000000000004
168031,200.0,2.4000000000000004,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519468,-0.5999999999999996,0.4242640687119283,3.0,2.0
168031,300.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,2.3333333333333335,1.5275252316519468,-0.40000000000000036,0.5033222956847166,2.4000000000000004,2.5
168031,400.0,2.5,0.0,1.0,0.0,1.0,1.0,0.0,2.6666666666666665,1.5275252316519468,0.5,0.4112987559751022,2.0,3.0
168031,500.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.8284271247461903,0.5,0.4266145801540308,2.5,3.0
168177,100.0,2.4,1.0,1.0,0.0,0.0,1.0,1.0,2.5,2.3804761428476167,0.0,0.0,0.0,2.6363636363636362
168177,200.0,2.6363636363636362,1.0,0.0,1.0,2.0,1.0,1.0,2.8333333333333335,1.7224014243685084,0.23636363636363633,0.16713433009863848,2.4,2.0999999999999996
168177,300.0,2.0999999999999996,1.0,0.0,0.0,3.0,0.0,0.0,2.25,1.5,-0.5363636363636366,0.26881025495327393,2.6363636363636362,2.1666666666666665
168177,400.0,2.1666666666666665,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.06666666666666687,0.24376523050530768,2.0999999999999996,3.6666666666666665
168177,500.0,3.6666666666666665,0.0,0.0,0.0,2.0,3.0,0.0,3.6,0.5477225575051662,1.5,0.6357464539570854,2.1666666666666665,3.6666666666666665
168363,100.0,1.875,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.333333333333333
168363,200.0,3.333333333333333,1.0,0.0,1.0,0.0,2.0,2.0,3.3333333333333335,1.9663841605003503,1.458333333333333,1.0311973892303816,1.875,3.2222222222222223
168363,300.0,3.2222222222222223,0.0,1.0,0.0,0.0,1.0,1.0,3.3333333333333335,2.0816659994661326,-0.11111111111111072,0.8117973378223614,3.333333333333333,3.142857142857143
168363,400.0,3.142857142857143,0.0,0.0,1.0,0.0,2.0,0.0,3.3333333333333335,1.1547005383792515,-0.07936507936507953,0.6833819841925686,3.2222222222222223,3.0
168363,500.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,-0.1428571428571428,0.5937448200301819,3.142857142857143,3.0
168533,100.0,3.0,0.0,1.0,0.0,4.0,0.0,1.0,3.0,1.2649110640673518,0.0,0.0,0.0,2.125
168533,200.0,2.125,0.0,2.0,0.0,1.0,1.0,0.0,2.25,1.4999999999999998,-0.875,0.6187184335382291,3.0,1.7692307692307692
168533,300.0,1.7692307692307692,1.0,1.0,2.0,1.0,0.0,0.0,1.6,1.140175425099138,-0.35576923076923084,0.6333758290528637,2.125,0.5
168533,400.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.2692307692307692,1.0371660663611422,1.7692307692307692,3.0
168533,500.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.5,1.0353496822315837,0.5,3.0
168685,100.0,2.5,0.0,0.0,1.0,1.0,0.0,0.0,2.5,0.7071067811865476,0.0,0.0,0.0,2.0
168685,200.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,1.0,-0.5,0.3535533905932738,2.5,3.1666666666666665
168685,300.0,3.1666666666666665,0.0,0.0,1.0,4.0,0.0,1.0,3.1666666666666665,0.983192080250175,1.1666666666666665,0.5853140973807077,2.0,4.0
168685,400.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.8333333333333335,0.8660254037844387,3.1666666666666665,5.0
168685,500.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,1.1960583412006105,4.0,5.0
168833,100.0,2.3636363636363633,0.0,2.0,0.0,0.0,2.0,0.0,2.5,1.7320508075688772,0.0,0.0,0.0,3.5
168833,200.0,3.5,0.0,1.0,0.0,1.0,1.0,1.0,3.25,1.707825127659933,1.1363636363636367,0.8035304331665315,2.3636363636363633,3.2666666666666666
168833,300.0,3.2666666666666666,0.0,0.0,0.0,5.0,0.0,1.0,3.3333333333333335,0.816496580927726,-0.2333333333333334,0.6001708765961343,3.5,4.0
168833,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.7333333333333334,0.6847562957527321,3.2666666666666666,4.65
168833,500.0,4.65,0.0,0.0,0.0,0.0,2.0,3.0,4.6,0.547722557505166,0.6500000000000004,0.8518439999105796,4.0,4.65
168983,100.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.7320508075688772,0.0,0.0,0.0,1.6
168983,200.0,1.6,1.0,2.0,0.0,2.0,0.0,0.0,1.6,1.3416407864998738,-0.3999999999999999,0.28284271247461895,2.0,2.2
168983,300.0,2.2,1.0,0.0,0.0,1.0,1.0,0.0,2.3333333333333335,2.0816659994661326,0.6000000000000001,0.3055050463303894,1.6,4.0769230769230775
168983,400.0,4.0769230769230775,0.0,0.0,1.0,0.0,0.0,3.0,4.25,1.5,1.8769230769230774,1.10043921659854,2.2,4.333333333333333
168983,500.0,4.333333333333333,0.0,0.0,0.0,2.0,0.0,3.0,4.2,1.0954451150103324,0.2564102564102555,1.266175551007741,4.0769230769230775,4.333333333333333
169131,100.0,3.090909090909091,0.0,0.0,1.0,2.0,2.0,0.0,3.2,0.8366600265340756,0.0,0.0,0.0,1.125
169131,200.0,1.125,1.0,2.0,0.0,0.0,1.0,0.0,1.5,1.7320508075688772,-1.9659090909090908,1.390107649378099,3.090909090909091,2.8461538461538463
169131,300.0,2.8461538461538463,0.0,0.0,2.0,2.0,1.0,0.0,2.8,0.8366600265340756,1.7211538461538463,1.0713756146254516,1.125,3.307692307692308
169131,400.0,3.307692307692308,1.0,0.0,0.0,1.0,0.0,0.0,2.3333333333333335,2.0816659994661326,0.4615384615384617,0.9962944958821884,2.8461538461538463,1.7058823529411764
169131,500.0,1.7058823529411764,0.0,4.0,2.0,1.0,0.0,0.0,1.5714285714285714,0.7867957924694432,-1.6018099547511315,0.9495517429955969,3.307692307692308,1.7058823529411764
169329,100.0,4.090909090909091,0.0,0.0,0.0,1.0,3.0,1.0,4.0,0.7071067811865476,0.0,0.0,0.0,3.9166666666666665
169329,200.0,3.9166666666666665,0.0,0.0,1.0,2.0,1.0,3.0,3.857142857142857,1.2149857925879117,-0.1742424242424243,0.12320799975220166,4.090909090909091,3.8
169329,300.0,3.8,0.0,1.0,0.0,0.0,0.0,2.0,3.6666666666666665,2.3094010767585034,-0.1166666666666667,0.14640106596295788,3.9166666666666665,2.6000000000000005
169329,400.0,2.6000000000000005,0.0,0.0,1.0,2.0,0.0,0.0,2.6666666666666665,0.5773502691896258,-1.1999999999999993,0.6785413682523356,3.8,4.0
169329,500.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,1.3999999999999995,0.614012604447636,2.6000000000000005,4.0
169491,100.0,3.153846153846154,0.0,0.0,2.0,1.0,1.0,1.0,3.2,1.3038404810405297,0.0,0.0,0.0,3.076923076923077
169491,200.0,3.076923076923077,0.0,1.0,1.0,1.0,4.0,0.0,3.142857142857143,1.2149857925879117,-0.0769230769230771,0.054392829322042396,3.153846153846154,4.0
169491,300.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.9230769230769229,0.5121790860368761,3.076923076923077,2.5
169491,400.0,2.5,1.0,0.0,0.0,0.0,0.0,1.0,2.5,3.5355339059327378,-1.5,0.6180830261533922,4.0,3.307692307692308
169491,500.0,3.307692307692308,0.0,0.0,1.0,1.0,2.0,0.0,3.25,0.9574271077563382,0.8076923076923079,0.5381867430680555,2.5,3.307692307692308
169643,100.0,2.4285714285714284,0.0,1.0,0.0,2.0,0.0,0.0,2.3333333333333335,1.1547005383792517,0.0,0.0,0.0,2.7142857142857144
169643,200.0,2.7142857142857144,0.0,0.0,1.0,2.0,1.0,0.0,3.0,0.816496580927726,0.28571428571428603,0.20203050891044252,2.4285714285714284,2.2857142857142856
169643,300.0,2.2857142857142856,0.0,1.0,2.0,1.0,3.0,0.0,2.857142857142857,1.2149857925879117,-0.4285714285714288,0.21821789023599245,2.7142857142857144,4.166666666666667
169643,400.0,4.166666666666667,0.0,0.0,0.0,0.0,0.0,1.0,4.5,0.7071067811865476,1.8809523809523814,0.863813330174845,2.2857142857142856,3.5
169643,500.0,3.5,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896258,-0.666666666666667,0.7949315063407935,4.166666666666667,3.5
169809,100.0,4.333333333333333,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896257,0.0,0.0,0.0,3.8
169809,200.0,3.8,0.0,0.0,0.0,3.0,3.0,2.0,3.875,0.8345229603962802,-0.5333333333333332,0.3771236166328253,4.333333333333333,3.4
169809,300.0,3.4,0.0,0.0,0.0,2.0,2.0,0.0,3.5,0.5773502691896257,-0.3999999999999999,0.468251277904566,3.8,3.058823529411765
169809,400.0,3.058823529411765,0.0,1.0,1.0,2.0,0.0,2.0,3.1666666666666665,1.6020819787597222,-0.34117647058823497,0.5481540796531289,3.4,5.0
169809,500.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.941176470588235,0.7687094794164524,3.058823529411765,5.0
169953,100.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,3.8571428571428568
169953,200.0,3.8571428571428568,0.0,1.0,0.0,0.0,2.0,1.0,3.5,1.7320508075688772,-0.14285714285714324,0.10101525445522135,4.0,3.0
169953,300.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,-0.8571428571428568,0.5408484138857402,3.8571428571428568,1.0
169953,400.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,1.381978272469662,3.0,4.0
169953,500.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,3.0,1.2833311246557546,1.0,4.0
170255,100.0,4.5,0.0,0.0,0.0,0.0,1.0,1.0,4.5,0.7071067811865476,0.0,0.0,0.0,4.8
170255,200.0,4.8,0.0,0.0,0.0,0.0,1.0,5.0,4.833333333333333,0.408248290463863,0.2999999999999998,0.2121320343559638,4.5,5.0
170255,300.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.20000000000000018,0.2516611478423581,4.8,4.0
170255,400.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,-1.0,0.4349329450233296,5.0,4.75
170255,500.0,4.75,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.75,0.38470768123342686,4.0,4.75
170405,100.0,4.7142857142857135,0.0,0.0,0.0,0.0,1.0,2.0,4.666666666666667,0.5773502691896257,0.0,0.0,0.0,5.0
170405,200.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.2857142857142865,0.2020305089104427,4.7142857142857135,4.142857142857142
170405,300.0,4.142857142857142,0.0,0.0,0.0,1.0,1.0,1.0,4.0,1.0,-0.8571428571428577,0.43643578047198495,5.0,5.0
170405,400.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.8571428571428577,0.4040610178208846,4.142857142857142,5.0
170405,500.0,5.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.372525851725866,5.0,5.0
180181,100.0,1.3636363636363635,3.0,0.0,0.0,2.0,0.0,0.0,1.2,1.6431676725154984,0.0,0.0,0.0,0.8571428571428571
180181,200.0,0.8571428571428571,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.4142135623730951,-0.5064935064935064,0.358144993068511,1.3636363636363635,1.0
180181,300.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.1428571428571429,0.26114339622260896,0.8571428571428571,1.0
180181,400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.5,2.1213203435596424,0.0,0.21637444561224087,1.0,1.9166666666666665
180181,500.0,1.9166666666666665,1.0,4.0,2.0,1.0,2.0,0.0,1.9,1.3703203194062976,0.9166666666666665,0.428415895079842,1.0,1.9166666666666665
180395,100.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.25,1.707825127659933,0.0,0.0,0.0,3.0
180395,200.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,1.0,0.7071067811865476,2.0,0.6666666666666666
180395,300.0,0.6666666666666666,2.0,0.0,0.0,0.0,1.0,0.0,1.3333333333333333,2.3094010767585034,-2.3333333333333335,1.1706281947614154,3.0,3.333333333333333
180395,400.0,3.333333333333333,0.0,0.0,0.0,2.0,1.0,0.0,3.3333333333333335,0.5773502691896257,2.6666666666666665,1.1979921473804347,0.6666666666666666,4.0
180395,500.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,4.0,1.224744871391589,0.666666666666667,1.2995725793078619,3.333333333333333,4.0
180567,100.0,1.5,0.0,1.0,1.0,0.0,0.0,0.0,1.5,0.7071067811865476,0.0,0.0,0.0,2.5555555555555554
180567,200.0,2.5555555555555554,0.0,1.0,0.0,4.0,0.0,0.0,2.6,0.8944271909999159,1.0555555555555554,0.7463904912524667,1.5,1.1052631578947367
180567,300.0,1.1052631578947367,2.0,4.0,0.0,2.0,0.0,0.0,1.25,1.1649647450214349,-1.4502923976608186,0.7498180606089496,2.5555555555555554,3.1176470588235294
180567,400.0,3.1176470588235294,0.0,2.0,0.0,0.0,1.0,0.0,2.5,1.7320508075688772,2.0123839009287927,0.9289680912073017,1.1052631578947367,1.7142857142857142
180567,500.0,1.7142857142857142,0.0,4.0,0.0,3.0,0.0,0.0,1.8571428571428572,1.0690449676496976,-1.4033613445378152,0.8200538221509963,3.1176470588235294,1.7142857142857142
180755,100.0,0.7777777777777777,1.0,3.0,0.0,0.0,0.0,0.0,0.75,0.5,0.0,0.0,0.0,3.25
180755,200.0,3.25,0.0,1.0,2.0,1.0,0.0,2.0,3.0,1.6733200530681511,2.4722222222222223,1.748125097933409,0.7777777777777777,4.0
180755,300.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.75,1.6860752635154468,3.25,4.5
180755,400.0,4.5,0.0,0.0,0.0,0.0,2.0,1.0,4.333333333333333,0.5773502691896258,0.5,1.6513766236344813,4.0,1.2777777777777777
180755,500.0,1.2777777777777777,0.0,6.0,2.0,0.0,0.0,0.0,1.25,0.4629100498862757,-3.2222222222222223,1.6531395495754042,4.5,1.2777777777777777
180923,100.0,2.1999999999999997,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,0.0,0.0,0.0,1.6666666666666665
180923,200.0,1.6666666666666665,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.4142135623730951,-0.5333333333333332,0.3771236166328253,2.1999999999999997,4.142857142857142
180923,300.0,4.142857142857142,0.0,0.0,0.0,1.0,0.0,3.0,4.5,1.0,2.476190476190476,1.303243236210588,1.6666666666666665,1.5
180923,400.0,1.5,1.0,0.0,0.0,2.0,0.0,0.0,2.0,1.7320508075688772,-2.6428571428571423,1.2142600370767882,4.142857142857142,1.5454545454545454
180923,500.0,1.5454545454545454,0.0,4.0,0.0,1.0,0.0,0.0,1.4,0.8944271909999159,0.045454545454545414,1.1154554619255708,1.5,1.5454545454545454
181091,100.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,0.7071067811865476,0.0,0.0,0.0,1.9
181091,200.0,1.9,2.0,0.0,1.0,1.0,1.0,0.0,1.8,1.7888543819998317,0.8999999999999999,0.6363961030678927,1.0,1.6153846153846154
